   9.3300000000000008E-002 -0.91919335982306849     
  0.10160000000000001       -2.8275368930876521     
  0.10990000000000000       -3.9174019814917687     
  0.11820000000000000       -4.4515747180978549     
  0.12650000000000000       -4.6163563774057561     
  0.13480000000000000       -4.5428830440581356     
  0.14310000000000000       -4.3226265304445564     
  0.15140000000000001       -4.0186476193926044     
  0.15970000000000001       -3.6737508869995654     
  0.16800000000000001       -3.3163814765565625     
  0.17630000000000001       -2.9648780371270118     
  0.18459999999999999       -2.6305304950337272     
  0.19290000000000002       -2.3197701844166732     
  0.20119999999999999       -2.0357312447471472     
  0.20950000000000002       -1.7793573931023121     
  0.21779999999999999       -1.5501808179720609     
  0.22610000000000002       -1.3468653455328035     
  0.23440000000000000       -1.1675807747127356     
  0.24270000000000003       -1.0102568560574676     
  0.25100000000000000      -0.87275196475228523     
  0.25930000000000003      -0.75296174543813432     
  0.26760000000000000      -0.64888590134924273     
  0.27590000000000003      -0.55866614250180346     
  0.28420000000000001      -0.48060457026506004     
  0.29249999999999998      -0.41316907336106612     
  0.30080000000000001      -0.35499036157271879     
  0.30909999999999999      -0.30485386249775792     
  0.31740000000000002      -0.26168870341778183     
  0.32569999999999999      -0.22455528523399279     
  0.33400000000000002      -0.19263244864270823     
  0.34230000000000005      -0.16520487618401286     
  0.35060000000000002      -0.14165112525761595     
  0.35890000000000000      -0.12143251599960117     
  0.36720000000000003      -0.10408298183631425     
  0.37550000000000000       -8.9199913514534823E-002
  0.38380000000000003       -7.6435977867923013E-002
  0.39210000000000000       -6.5491862192575592E-002
  0.40040000000000003       -5.6109877907516238E-002
  0.40870000000000001       -4.8068348920171401E-002
  0.41700000000000004       -4.1176707791621539E-002
  0.42530000000000001       -3.5271224284140479E-002
  0.43360000000000004       -3.0211294698249062E-002
  0.44190000000000002       -2.5876225552171065E-002
  0.45020000000000004       -2.2162450934273444E-002
  0.45850000000000002       -1.8981128812323257E-002
  0.46680000000000005       -1.6256067418537811E-002
  0.47510000000000002       -1.3921938366873301E-002
  0.48340000000000000       -1.1922738297241822E-002
  0.49170000000000003       -1.0210465531945094E-002
  0.50000000000000000       -8.7439824594850394E-003
