   9.3300000000000008E-002   8.1748196519052278E-004  -2.8373868393494462E-003  -6.7306618921584285E-003   1.2505587681327507E-002   1.9539207082895992E-002  -3.7630699457705696E-002  -2.8840070903321694E-002  -5.9710787609790475E-003   2.6116058114782049E-003 -0.23554571559643966       -2.6238860101385612E-003   1.3837302280188482E-004   2.7336253545279648E-005  -7.7902303286268123E-006  -2.8004539059324131E-006  -1.2134241256548893E-006  -6.2222170215180218E-007  -3.7560857254693025E-007   2.6820973661071323E-007   2.3082755683990332E-007   2.5197790659615522E-007  -4.1891746845134592E-007 -0.97037561100261716        2.7256056059857093E-006
  0.10160000000000001        1.6520716187640529E-002  -4.5043733816926307E-002  -8.6125825739241935E-002  0.13177064111953501       0.17184449585666134      -0.28100707894201354      -0.19669828205998854       -3.3854673629400936E-002   1.1784351517526914E-002 -0.87680409004300197       -9.2850095387291103E-003   3.7929876469870217E-004   5.7204622252747921E-005  -1.2202290693642231E-005  -3.1913226482889588E-006  -9.6338497571383869E-007  -3.2043061868209979E-007  -1.0943540709189493E-007   3.0636586563257850E-008  -5.3761032005922029E-009  -3.1884348065936805E-008   8.3636140050130269E-008  0.23574236792953313       -6.7437581191084479E-007
  0.10990000000000000       0.12139883275277293      -0.25298194224760912      -0.36783323742571444       0.42351472567174636       0.40446969514741898      -0.46885617435574506      -0.26044347733223849       -2.3460820851220053E-002   3.4657365383579402E-004  0.39000224269382189        5.1842422505851225E-003  -4.0596698981040075E-004  -8.7062832009586472E-005   2.3609514135331484E-005   7.4622856788089788E-006   2.6782456522884719E-006   1.0771908648206279E-006   4.8075698051249191E-007  -2.3550049446969385E-007  -1.2435007542991785E-007  -6.7570626951436676E-008   2.8631234301168982E-008  -5.1618471159020685E-002   1.7966633035144376E-007
  0.11820000000000000       0.40076734856284330      -0.53497140336222737      -0.42458668527066135       0.15381184834243453      -0.13173982276863580       0.44062518957635938       0.33839602453823714        5.2851399361923457E-002  -9.1877588578650506E-003 -0.14220129250045849       -4.0332432772573965E-003   7.1242377057010751E-004   1.9599161627736290E-004  -6.1331189768908500E-005  -2.1379568025640673E-005  -8.2529478945638153E-006  -3.5161713478898664E-006  -1.6480208153070483E-006   8.4598945581459148E-007   4.7234392115478086E-007   2.8329079929917461E-007  -1.7720184485091849E-007   1.1210426601267878E-002  -1.5640736716803245E-007
  0.12650000000000000       0.64748583121376246      -0.25866053869547095       0.27369901302661670      -0.44670775591548612      -0.20897436950695980      -0.24905263653175463      -0.34967568581302894       -9.0346576211297769E-002   2.2798194887452324E-002   5.1826377572489923E-002   6.9841506040466692E-003  -1.9067136265599892E-003  -5.9701449425679769E-004   2.0322199532243931E-004   7.5323917260728619E-005   3.0464478904241704E-005   1.3457353222493804E-005   6.4889211972866727E-006  -3.4067461369337090E-006  -1.9371905681751583E-006  -1.1811879391790814E-006   7.5708527770886279E-007  -2.4927150701664859E-003   5.3015429381311322E-007
  0.13480000000000000       0.55993105525115416       0.39408867419936355       0.34084515666584175       0.24890553613242627       0.42355423428297290        2.0233627108441597E-002  0.37666216491517590       0.16591980002041332       -5.5129971166163118E-002  -2.0536731237062063E-002  -1.8152315596328218E-002   5.9096000398074465E-003   2.0266807445881501E-003  -7.3751631478837746E-004  -2.8766932480148416E-004  -1.2105420706092289E-004  -5.5162129319401153E-005  -2.7254486367454432E-005   1.4583424663020874E-005   8.4148095774445820E-006   5.1877905066537229E-006  -3.3532599674942677E-006   5.7796529080968325E-004  -2.3271033700552959E-006
  0.14310000000000000       0.28672358701139189       0.55885571926463928      -0.33242472355341063       0.28161723187564830      -0.33784444077372111       0.22776885530704349      -0.37452637493580632      -0.29904077792149286       0.13018728686933118        9.1954712985934679E-003   5.0089508664647849E-002  -1.8527525833582956E-002  -6.9389131292685252E-003   2.6982683164121324E-003   1.1076025219157325E-003   4.8501470840768909E-004   2.2801782765016730E-004   1.1544973277388061E-004  -6.2963859086834331E-005  -3.6865573934308804E-005  -2.2976326819352442E-005   1.4965827204479356E-005  -1.4178543533228426E-004   1.0430117835300614E-005
  0.15140000000000001        9.4533351522108233E-002  0.31807924429437706      -0.52753153196346025      -0.36937518159865673      -0.15877073142862258      -0.34363074493218754       0.20248023627292311       0.44366513855320422      -0.27207249731010574       -4.0594350346910054E-003 -0.12808525616056449        5.4490163562298084E-002   2.2550552294772788E-002  -9.4469954070958272E-003  -4.1046272551895349E-003  -1.8782306508790007E-003  -9.1382302872244437E-004  -4.7524812446285745E-004   2.6463681585318683E-004   1.5742902250110921E-004   9.9281748255091690E-005  -6.5206310536181769E-005   3.7323085871592729E-005  -4.5687718108090812E-005
  0.15970000000000001        2.1322537914948276E-002  0.10707703215875658      -0.29539838629523857      -0.48402520408928257       0.43484426617337324        2.8525265205283565E-002  0.20044195261950268      -0.38091910997337813       0.43603807822194623       -1.2542828849005012E-004  0.27545695927893221      -0.14074843932576497       -6.6052213394694359E-002   3.0310914297895574E-002   1.4099232594304430E-002   6.7963901300506328E-003   3.4422605283076268E-003   1.8468253271323115E-003  -1.0534003033913063E-003  -6.3822422824109405E-004  -4.0797724332565207E-004   2.7050467185689648E-004  -1.0706073721985939E-005   1.9070214134446234E-004
  0.16800000000000001        3.4320126824866548E-003   2.4138714530043449E-002  -9.6704455926752045E-002 -0.24845066923621176       0.43922537458330485       0.39973418580361086      -0.31702370526445123      -0.13453473848032749      -0.38202719779692301        4.8667366369040477E-003 -0.43334345917695161       0.29391083821726377       0.16446832256159066       -8.5165274998319496E-002  -4.3233977016950455E-002  -2.2245412063980990E-002  -1.1839410411484156E-002  -6.5977798358873930E-003   3.8741802161502076E-003   2.3993879670164650E-003   1.5587928109603553E-003  -1.0452813594207769E-003   3.4084479815334594E-006  -7.4231740658665252E-004
